Abbreviation,TeamName,GridPosition,Position,Status,Points,Laps,quali_position,quali_time_s,gap_to_pole_s,gap_to_pole_pct,q3_appearance,quali_sector1_gap,quali_sector2_gap,quali_sector3_gap,best_compound_used,fp2_avg_long_run_pace,fp2_tyre_deg_rate,air_temp,track_temp,humidity,wind_speed,is_wet_race,is_sprint_weekend,quali_position_delta,podium_finish,season,race_round,reg_era,driver_elo_pre,driver_elo_post,teammate_elo_pre,elo_vs_teammate_diff,EventName,circuit_type,dnf_type,is_driver_dnf,is_mech_dnf,is_dnf,driver_avg_finish_roll5,driver_avg_points_roll5,driver_error_dnf_rate_roll5,driver_avg_quali_roll5,driver_avg_quali_gap_roll5,team_avg_points_roll5,team_mech_dnf_rate_roll5,team_avg_quali_roll5
PER,Red Bull Racing,3.0,4.0,Finished,12.0,53.0,3.0,91.335,0.4629999999999938,0.5095078792147129,1,0.1340000000000003,0.091000000000001,0.3200000000000003,SOFT,,,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,0.0,0,2022,12,2022_2025,1535.1472190092313,1527.3801627011562,1732.8071068282966,-197.65988781906526,French Grand Prix,Balanced,none,0,0,0,9.0,12.4,0.2,7.0,3.6153066302785994,30.4,0.1,4.6
SAI,Ferrari,19.0,5.0,Finished,11.0,53.0,9.0,91.081,0.2090000000000031,0.2299938374856976,0,0.0390000000000014,0.0850000000000008,0.1669999999999945,SOFT,98.75466666666668,0.1327999999999986,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,-10.0,0,2022,12,2022_2025,1517.2375505379396,1527.447713192569,1601.5936028319134,-84.35605229397379,French Grand Prix,Balanced,none,0,0,0,8.6,12.4,0.0,2.6,0.37412964712043256,24.2,0.3,3.5
ALO,Alpine,7.0,6.0,Finished,8.0,53.0,7.0,92.552,1.6800000000000068,1.848754291751042,1,0.4969999999999999,0.532,0.732999999999997,SOFT,99.6191,0.1741393939393973,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,0.0,0,2022,12,2022_2025,1472.663634887282,1489.3020183300393,1486.5333181836993,-13.869683296417406,French Grand Prix,Balanced,none,0,0,0,7.6,5.0,0.0,6.8,1.3294554915649104,8.8,0.1,8.4
NOR,McLaren,5.0,7.0,Finished,6.0,53.0,5.0,92.032,1.1599999999999966,1.2765208204947582,1,0.3339999999999996,0.3939999999999983,0.5139999999999958,SOFT,106.54466666666669,5.347999999999998,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,0.0,0,2022,12,2022_2025,1600.0820818681007,1610.637316479127,1476.9407184661081,123.14136340199252,French Grand Prix,Balanced,none,0,0,0,8.6,5.0,0.0,10.2,10.31464355560942,6.2,0.0,11.6
OCO,Alpine,10.0,8.0,Finished,4.0,53.0,12.0,93.048,2.176000000000002,2.3945769874108658,0,0.6460000000000008,0.6630000000000003,0.948999999999998,SOFT,100.1308,0.137030303030306,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,2.0,0,2022,12,2022_2025,1486.5333181836993,1469.8949347409418,1472.663634887282,13.869683296417406,French Grand Prix,Balanced,none,0,0,0,9.6,3.8,0.0,10.0,2.5176211547173724,8.8,0.1,8.4
RIC,McLaren,9.0,9.0,Finished,2.0,53.0,11.0,92.922,2.049999999999997,2.2559204155295327,0,0.5309999999999988,0.6290000000000013,0.9719999999999942,SOFT,101.6928,-1.3672000000000015,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,2.0,0,2022,12,2022_2025,1476.9407184661081,1466.3854838550817,1600.0820818681007,-123.14136340199252,French Grand Prix,Balanced,none,0,0,0,10.8,1.2,0.0,13.0,2.6539306461016094,6.2,0.0,11.6
STR,Aston Martin,15.0,10.0,Finished,1.0,53.0,17.0,93.439,2.566999999999993,2.8248525398362454,0,0.6030000000000015,0.7360000000000007,1.3099999999999952,SOFT,101.3865,0.2774761904761895,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,2.0,0,2022,12,2022_2025,1426.5824936179927,1435.6424039249441,1484.8828145304578,-58.30032091246517,French Grand Prix,Balanced,none,0,0,0,12.8,0.2,0.0,18.4,5.996080352263837,2.4,0.1,16.5
VET,Aston Martin,12.0,11.0,Finished,0.0,53.0,14.0,93.276,2.4039999999999964,2.645479355577072,0,0.6419999999999995,0.593,1.2509999999999977,SOFT,99.384875,0.0999642857142835,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,2.0,0,2022,12,2022_2025,1484.8828145304578,1475.8229042235064,1426.5824936179927,58.30032091246517,French Grand Prix,Balanced,none,0,0,0,10.8,2.2,0.0,14.6,4.951514279156154,2.4,0.1,16.5
GAS,AlphaTauri,14.0,12.0,Finished,0.0,53.0,16.0,93.439,2.566999999999993,2.8248525398362454,0,0.7979999999999983,0.5919999999999987,1.2590000000000003,SOFT,99.70583333333332,-0.0213428571428607,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,2.0,0,2022,12,2022_2025,1569.9197776636497,1570.447999545618,1436.179423873204,133.74035379044562,French Grand Prix,Balanced,none,0,0,0,12.2,2.0,0.2,12.0,5.079198341420975,2.0,0.0,12.6
ALB,Williams,13.0,13.0,Finished,0.0,53.0,15.0,93.307,2.4350000000000023,2.6795932740558173,0,0.7010000000000005,0.5730000000000004,1.242999999999995,SOFT,99.73266666666667,0.0107499999999964,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,2.0,0,2022,12,2022_2025,1519.8282264016034,1530.9550625949198,1410.5415916694901,109.28663473211327,French Grand Prix,Balanced,none,0,0,0,15.0,0.0,0.2,14.4,3.2571425865946453,0.0,0.2,15.7
BOT,Alfa Romeo,11.0,14.0,Finished,0.0,53.0,13.0,93.052,2.180000000000007,2.398978783343612,0,0.7740000000000009,0.439,1.0309999999999988,SOFT,113.82475,-0.8934523809523903,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,2.0,0,2022,12,2022_2025,1510.134159297217,1520.5994302975425,1384.7785865533517,125.3555727438652,French Grand Prix,Balanced,none,0,0,0,11.0,1.6,0.0,12.4,3.4429526726001582,2.4,0.2,13.3
MSC,Haas F1 Team,17.0,15.0,Finished,0.0,53.0,19.0,93.701,2.828999999999993,3.1131701734307526,0,0.6119999999999983,0.5549999999999997,1.1569999999999965,SOFT,101.29983333333335,-0.0800857142857145,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,2.0,0,2022,12,2022_2025,1572.2353683838733,1577.352488506618,1544.318057667778,27.917310716095244,French Grand Prix,Balanced,none,0,0,0,13.2,2.4,0.2,13.4,2.512862617461548,3.4,0.3,12.4
ZHO,Alfa Romeo,16.0,16.0,+6 Laps,0.0,47.0,18.0,93.674,2.8020000000000067,3.083458050884768,0,1.027000000000001,0.7390000000000008,1.117999999999995,SOFT,114.40485714285715,0.3990000000000111,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,2.0,0,2022,12,2022_2025,1384.7785865533517,1374.313315553026,1510.134159297217,-125.3555727438652,French Grand Prix,Balanced,none,0,0,0,15.0,0.8,0.2,14.2,3.2706061053747404,2.4,0.2,13.3
LAT,Williams,18.0,17.0,Collision damage,0.0,40.0,20.0,93.794,2.921999999999997,3.2155119288669742,0,0.6600000000000001,0.7259999999999991,1.617999999999995,SOFT,100.30219999999998,-0.0352484848484845,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,2.0,0,2022,12,2022_2025,1410.5415916694901,1399.4147554761737,1519.8282264016034,-109.28663473211327,French Grand Prix,Balanced,driver_error,1,0,1,15.4,0.0,0.0,17.0,10.17265606905307,0.0,0.2,15.7
MAG,Haas F1 Team,20.0,18.0,Collision damage,0.0,37.0,10.0,92.649,1.777000000000001,1.955497843119994,0,0.4450000000000003,0.5539999999999985,0.8599999999999994,SOFT,105.11744444444444,2.9788166666666607,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,-10.0,0,2022,12,2022_2025,1544.318057667778,1539.2009375450332,1572.2353683838733,-27.917310716095244,French Grand Prix,Balanced,driver_error,1,0,1,14.4,1.0,0.0,11.4,1.9978904139059463,3.4,0.3,12.4
LEC,Ferrari,1.0,19.0,Accident,0.0,17.0,1.0,90.872,0.0,0.0,1,0.0,0.0820000000000007,0.0,SOFT,98.64177777777776,0.1345999999999973,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,0.0,0,2022,12,2022_2025,1601.5936028319134,1591.383440177284,1517.2375505379396,84.35605229397379,French Grand Prix,Balanced,driver_error,1,0,1,6.6,11.8,0.0,4.4,2.9517902469401145,24.2,0.3,3.5
TSU,AlphaTauri,8.0,20.0,Undertray,0.0,17.0,8.0,92.78,1.9080000000000013,2.0996566599172475,1,0.6759999999999984,0.4759999999999991,0.838000000000001,SOFT,110.82442857142856,-0.8186071428571425,30.164843750000003,54.46171875,47.734375,1.94609375,0,0,0.0,0,2022,12,2022_2025,1436.179423873204,1435.651201991236,1569.9197776636497,-133.74035379044562,French Grand Prix,Balanced,mechanical,0,1,1,15.6,0.0,0.2,13.2,5.724726076334039,2.0,0.0,12.6
VER,Red Bull Racing,10.0,1.0,Finished,25.0,70.0,10.0,78.823,1.445999999999998,1.8687723742197269,1,0.2530000000000001,0.1980000000000004,0.0,SOFT,85.16636363636364,0.2826727272727292,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,1,2022,13,2022_2025,1740.5741631363717,1747.827419893682,1527.3801627011562,213.19400043521546,Hungarian Grand Prix,High-Downforce,none,0,0,0,2.4,20.0,0.0,1.8,0.14963662359072202,29.8,0.1,4.4
HAM,Mercedes,7.0,2.0,Finished,19.0,70.0,7.0,78.142,0.7650000000000006,0.9886658826266213,1,0.3219999999999992,0.3939999999999983,0.0670000000000001,SOFT,,,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,1,2022,13,2022_2025,1632.7000701878312,1638.786394497383,1625.8878162719566,6.812253915874635,Hungarian Grand Prix,High-Downforce,none,0,0,0,3.0,15.2,0.0,5.8,3.610955854503562,26.0,0.0,6.0
RUS,Mercedes,1.0,3.0,Finished,15.0,70.0,1.0,77.377,0.0,0.0,1,0.0259999999999998,0.0,0.0990000000000002,SOFT,87.52499999999999,1.1691454545454587,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,1,2022,13,2022_2025,1625.8878162719566,1619.8014919624047,1632.7000701878312,-6.812253915874635,Hungarian Grand Prix,High-Downforce,none,0,0,0,6.4,10.8,0.2,6.2,1.4704242153581064,26.0,0.0,6.0
SAI,Ferrari,2.0,4.0,Finished,12.0,70.0,2.0,77.421,0.0440000000000111,0.0568644429223298,1,0.0,0.1639999999999979,0.004999999999999,SOFT,106.518,-1.2130714285714272,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1527.447713192569,1546.3592705025949,1591.383440177284,-63.935726984715075,Hungarian Grand Prix,High-Downforce,none,0,0,0,9.2,11.0,0.0,4.0,0.3570820124655898,20.4,0.3,4.2
PER,Red Bull Racing,11.0,5.0,Finished,10.0,70.0,11.0,78.516,1.13900000000001,1.4720136474663144,0,0.3730000000000011,0.6329999999999991,0.2579999999999991,SOFT,87.64575,1.2912972027972045,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1527.3801627011562,1520.126905943846,1740.5741631363717,-213.19400043521546,Hungarian Grand Prix,High-Downforce,none,0,0,0,9.6,9.8,0.2,7.0,3.6463160294795336,29.8,0.1,4.4
LEC,Ferrari,3.0,6.0,Finished,8.0,70.0,3.0,77.567,0.1899999999999977,0.2455510035281773,1,0.1789999999999985,0.125,0.0109999999999992,SOFT,90.52877777777778,3.8864499999999937,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1591.383440177284,1572.471882867258,1527.447713192569,63.935726984715075,Hungarian Grand Prix,High-Downforce,none,0,0,0,9.6,9.4,0.2,4.4,2.9517902469401145,20.4,0.3,4.2
NOR,McLaren,4.0,7.0,Finished,6.0,70.0,4.0,77.769,0.3920000000000101,0.5066104914897323,1,0.2070000000000007,0.2089999999999996,0.100999999999999,SOFT,90.0734,2.4055151515151505,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1610.637316479127,1620.3513857285236,1466.3854838550817,144.2518326240454,Hungarian Grand Prix,High-Downforce,none,0,0,0,8.8,4.4,0.0,10.2,10.437410172073314,6.0,0.0,11.3
ALO,Alpine,6.0,8.0,+1 Lap,4.0,69.0,6.0,78.078,0.7010000000000076,0.9059539656487168,1,0.3410000000000011,0.1750000000000007,0.1359999999999992,SOFT,85.10340000000001,0.280860606060609,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1489.3020183300393,1494.809217459562,1469.8949347409418,19.40708358909751,Hungarian Grand Prix,High-Downforce,none,0,0,0,7.4,5.4,0.0,6.8,1.455146722028996,10.0,0.1,8.6
OCO,Alpine,5.0,9.0,+1 Lap,2.0,69.0,5.0,78.018,0.6410000000000053,0.8284115434819201,1,0.3269999999999982,0.3640000000000007,0.0749999999999992,SOFT,96.9852,1.245600000000003,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1469.8949347409418,1464.3877356114192,1489.3020183300393,-19.40708358909751,Hungarian Grand Prix,High-Downforce,none,0,0,0,8.8,4.6,0.0,10.4,2.5283119388841477,10.0,0.1,8.6
VET,Aston Martin,18.0,10.0,+1 Lap,1.0,69.0,18.0,79.273,1.8960000000000008,2.4503405404706835,0,0.4860000000000006,0.9480000000000004,0.5869999999999997,SOFT,84.585,0.1347857142857127,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1475.8229042235064,1480.38072929808,1435.6424039249441,40.180500298562265,Hungarian Grand Prix,High-Downforce,none,0,0,0,11.0,2.0,0.0,15.6,5.100650499968948,2.4,0.1,16.9
STR,Aston Martin,14.0,11.0,+1 Lap,0.0,69.0,14.0,79.137,1.7600000000000051,2.274577716892624,0,0.5169999999999995,0.9349999999999988,0.4329999999999998,SOFT,84.7977,-0.06350909090909,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1435.6424039249441,1431.0845788503702,1475.8229042235064,-40.180500298562265,Hungarian Grand Prix,High-Downforce,none,0,0,0,12.0,0.4,0.0,18.2,5.916016114658347,2.4,0.1,16.9
GAS,AlphaTauri,0.0,12.0,+1 Lap,0.0,69.0,19.0,79.527,2.1500000000000057,2.778603460976784,0,0.5799999999999983,0.7420000000000009,0.541999999999998,SOFT,85.301875,0.0940357142857116,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,19.0,0,2022,13,2022_2025,1570.447999545618,1570.9341697128798,1435.651201991236,134.796797554382,Hungarian Grand Prix,High-Downforce,none,0,0,0,12.4,2.0,0.2,11.8,5.004177815987644,2.0,0.1,12.2
ZHO,Alfa Romeo,12.0,13.0,+1 Lap,0.0,69.0,12.0,78.573,1.195999999999998,1.5456789485247528,0,0.6829999999999998,0.3679999999999985,0.2699999999999996,SOFT,88.65077777777778,2.126449999999994,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1374.313315553026,1387.0782861443645,1520.5994302975425,-146.28611474451645,Hungarian Grand Prix,High-Downforce,none,0,0,0,15.0,0.8,0.2,13.8,2.702025355094401,2.0,0.2,13.2
MSC,Haas F1 Team,15.0,14.0,+1 Lap,0.0,69.0,15.0,79.202,1.8250000000000028,2.3585820075733137,0,0.5779999999999994,0.9510000000000004,0.3829999999999991,SOFT,90.86518181818182,1.9712909090909123,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1577.352488506618,1582.0025725128219,1539.2009375450332,38.15155096158492,Hungarian Grand Prix,High-Downforce,none,0,0,0,12.4,2.4,0.0,14.2,2.6577450269515546,3.4,0.2,12.5
RIC,McLaren,9.0,15.0,+1 Lap,0.0,69.0,9.0,78.379,1.0020000000000095,1.294958450185468,1,0.3440000000000012,0.4100000000000001,0.1920000000000001,SOFT,90.35255555555555,3.493666666666662,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1466.3854838550817,1456.6714146056852,1610.637316479127,-144.2518326240454,Hungarian Grand Prix,High-Downforce,none,0,0,0,10.0,1.6,0.0,12.4,2.660147233130405,6.0,0.0,11.3
MAG,Haas F1 Team,13.0,16.0,+1 Lap,0.0,69.0,13.0,78.825,1.4480000000000075,1.8713571216252989,0,0.4109999999999978,0.9130000000000004,0.2489999999999987,SOFT,89.625,1.7844755244755257,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1539.2009375450332,1534.5508535388294,1577.352488506618,-38.15155096158492,Hungarian Grand Prix,High-Downforce,none,0,0,0,14.0,1.0,0.2,10.8,1.9560713544196555,3.4,0.2,12.5
ALB,Williams,17.0,17.0,+1 Lap,0.0,69.0,17.0,79.256,1.8790000000000049,2.4283701875234307,0,0.2779999999999987,1.0139999999999991,0.7119999999999997,SOFT,85.978,0.0829642857142851,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1530.9550625949198,1541.1711582958628,1399.4147554761737,131.5403071187461,Hungarian Grand Prix,High-Downforce,none,0,0,0,14.0,0.0,0.2,14.2,3.1668003133627693,0.0,0.1,15.7
LAT,Williams,19.0,18.0,+1 Lap,0.0,69.0,20.0,79.57,2.192999999999998,2.834175530196309,0,0.5279999999999987,1.157,0.6329999999999991,SOFT,89.8727857142857,1.6018659340659296,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,1.0,0,2022,13,2022_2025,1399.4147554761737,1389.1986597752307,1530.9550625949198,-131.5403071187461,Hungarian Grand Prix,High-Downforce,none,0,0,0,15.8,0.0,0.2,17.2,9.967574191208442,0.0,0.1,15.7
TSU,AlphaTauri,16.0,19.0,+2 Laps,0.0,68.0,16.0,79.24,1.8629999999999995,2.4076922082789456,0,0.7190000000000012,0.786999999999999,0.4819999999999993,SOFT,88.35964285714284,1.2027714285714246,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1435.651201991236,1435.165031823974,1570.447999545618,-134.796797554382,Hungarian Grand Prix,High-Downforce,none,0,0,0,16.2,0.0,0.2,12.6,5.746484352948739,2.0,0.1,12.2
BOT,Alfa Romeo,8.0,20.0,Power Unit,0.0,65.0,8.0,78.157,0.7800000000000011,1.0080514881683202,1,0.3470000000000013,0.3840000000000003,0.1739999999999995,SOFT,87.67869999999999,1.460163636363634,18.55988023952096,26.720958083832333,69.31736526946108,4.0341317365269465,1,0,0.0,0,2022,13,2022_2025,1520.5994302975425,1507.8344597062041,1374.313315553026,146.28611474451645,Hungarian Grand Prix,High-Downforce,mechanical,0,1,1,12.0,1.2,0.0,12.6,3.49319227594003,2.0,0.2,13.2
VER,Red Bull Racing,14.0,1.0,Finished,26.0,44.0,1.0,103.665,0.0,0.0,1,0.0,0.0,0.0,SOFT,,,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,-13.0,1,2022,14,2022_2025,1747.827419893682,1754.6229862577816,1520.126905943846,227.70051394983602,Belgian Grand Prix,Power,none,0,0,0,2.4,20.0,0.0,3.2,0.4549215989328948,28.0,0.1,6.0
PER,Red Bull Racing,2.0,2.0,Finished,18.0,44.0,3.0,104.462,0.796999999999997,0.768822649881828,1,0.1509999999999998,0.4480000000000004,0.1980000000000004,SOFT,,,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,1.0,1,2022,14,2022_2025,1520.126905943846,1513.3313395797463,1747.827419893682,-227.70051394983602,Belgian Grand Prix,Power,none,0,0,0,10.2,8.0,0.2,8.8,3.8850749582249575,28.0,0.1,6.0
SAI,Ferrari,1.0,3.0,Finished,15.0,44.0,2.0,104.297,0.6319999999999908,0.6096561037958721,1,0.0539999999999984,0.3569999999999993,0.221,SOFT,,,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,1.0,1,2022,14,2022_2025,1546.3592705025949,1563.5595415837945,1572.471882867258,-26.112612364663164,Belgian Grand Prix,Power,none,0,0,0,6.0,13.4,0.0,3.6,0.2786750097725178,24.4,0.1,4.2
RUS,Mercedes,5.0,4.0,Finished,12.0,44.0,8.0,105.776,2.11099999999999,2.036367144166295,1,0.6839999999999975,0.6550000000000011,0.4570000000000007,SOFT,118.1576,2.760799999999986,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,3.0,0,2022,14,2022_2025,1619.8014919624047,1627.0749099081286,1638.786394497383,-18.984902534978346,Belgian Grand Prix,Power,none,0,0,0,6.4,10.8,0.2,5.4,1.2034523628339084,27.4,0.0,5.6
ALO,Alpine,3.0,5.0,Finished,10.0,44.0,6.0,105.368,1.7029999999999887,1.6427916847537631,1,0.2619999999999969,1.0279999999999987,0.4130000000000002,SOFT,,,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,3.0,0,2022,14,2022_2025,1494.809217459562,1499.8118257811263,1464.3877356114192,30.421481848142776,Belgian Grand Prix,Power,none,0,0,0,7.6,5.0,0.0,6.0,1.2784018607027943,9.8,0.1,7.4
LEC,Ferrari,15.0,6.0,Finished,8.0,44.0,4.0,104.553,0.887999999999991,0.8566054116625582,1,0.3939999999999983,0.3299999999999983,0.1620000000000026,SOFT,112.81480000000002,0.855999999999989,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,-11.0,0,2022,14,2022_2025,1572.471882867258,1555.2716117860584,1546.3592705025949,26.112612364663164,Belgian Grand Prix,Power,none,0,0,0,7.0,11.0,0.2,4.8,3.0009004476457504,24.4,0.1,4.2
OCO,Alpine,16.0,7.0,Finished,6.0,44.0,5.0,105.18,1.5150000000000006,1.461438286789177,1,0.2999999999999971,0.945999999999998,0.2690000000000019,SOFT,114.79066666666668,-2.332400000000003,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,-11.0,0,2022,14,2022_2025,1464.3877356114192,1459.3851272898548,1494.809217459562,-30.421481848142776,Belgian Grand Prix,Power,none,0,0,0,8.6,4.8,0.0,8.8,2.2547633948688834,9.8,0.1,7.4
VET,Aston Martin,10.0,8.0,Finished,4.0,44.0,16.0,106.344,2.678999999999988,2.5842859209955025,0,0.6459999999999972,1.6200000000000043,0.4130000000000002,SOFT,116.86485714285712,0.0148928571428564,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,6.0,0,2022,14,2022_2025,1480.38072929808,1484.5256700240216,1431.0845788503702,49.296150447709806,Belgian Grand Prix,Power,none,0,0,0,11.8,0.6,0.0,17.4,5.248963065881334,1.0,0.0,17.3
GAS,AlphaTauri,0.0,9.0,Finished,2.0,44.0,12.0,105.827,2.161999999999992,2.085564076592864,0,0.4179999999999992,1.3629999999999995,0.3810000000000002,SOFT,116.2036,-3.697100000000008,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,12.0,0,2022,14,2022_2025,1570.9341697128798,1580.9817193298786,1435.165031823974,135.7691378889058,Belgian Grand Prix,Power,none,0,0,0,13.8,0.0,0.2,14.4,5.266683302823831,0.0,0.1,14.3
ALB,Williams,6.0,10.0,Finished,1.0,44.0,9.0,105.837,2.171999999999997,2.095210533931411,1,0.2629999999999981,1.5060000000000002,0.2379999999999995,SOFT,,,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,3.0,0,2022,14,2022_2025,1541.1711582958628,1550.5872067863088,1389.1986597752307,151.97249852063214,Belgian Grand Prix,Power,none,0,0,0,15.0,0.0,0.2,14.2,2.98948438451025,0.0,0.1,15.9
STR,Aston Martin,9.0,11.0,Finished,0.0,44.0,14.0,106.611,2.945999999999998,2.8418463319345952,0,0.8449999999999989,1.25,0.4960000000000022,SOFT,,,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,5.0,0,2022,14,2022_2025,1431.0845788503702,1426.9396381244287,1480.38072929808,-49.296150447709806,Belgian Grand Prix,Power,none,0,0,0,11.0,0.4,0.0,17.2,5.579290067255589,1.0,0.0,17.3
NOR,McLaren,17.0,12.0,Finished,0.0,44.0,10.0,106.178,2.512999999999991,2.4241547291757013,1,0.4149999999999991,1.294000000000004,0.2290000000000027,SOFT,,,21.78717948717949,36.08397435897436,40.51923076923077,1.5192307692307692,0,0,-7.0,0,2022,14,2022_2025,1620.3513857285236,1629.3258690750536,1456.6714146056852,163.67997112283842,Belgian Grand Prix,Power,none,0,0,0,8.4,5.2,0.0,8.8,10.136399966382466,6.0,0.0,10.3
